0.0000	0.500000
0.0000	0.500000
0.0000	0.000000
-0.0000	-0.000000
0.0020	0.544677
0.0020	0.455323
0.0020	0.000000
-0.0020	-0.000000
0.0040	0.563119
0.0040	0.436881
0.0040	0.000000
-0.0040	-0.000000
0.0060	0.577227
0.0060	0.422773
0.0060	0.000000
-0.0060	-0.000000
0.0080	0.589084
0.0080	0.410916
0.0080	0.000001
-0.0080	-0.000001
0.0100	0.599499
0.0100	0.400501
0.0100	0.000001
-0.0100	-0.000001
0.0120	0.608885
0.0120	0.391115
0.0120	0.000002
-0.0120	-0.000002
0.0140	0.617490
0.0140	0.382510
0.0140	0.000003
-0.0140	-0.000003
0.0160	0.625475
0.0160	0.374525
0.0160	0.000004
-0.0160	-0.000004
0.0180	0.632951
0.0180	0.367049
0.0180	0.000006
-0.0180	-0.000006
0.0200	0.640000
0.0200	0.360000
0.0200	0.000008
-0.0200	-0.000008
0.0220	0.646683
0.0220	0.353317
0.0220	0.000011
-0.0220	-0.000011
0.0240	0.653049
0.0240	0.346951
0.0240	0.000014
-0.0240	-0.000014
0.0260	0.659135
0.0260	0.340865
0.0260	0.000018
-0.0260	-0.000018
0.0280	0.664973
0.0280	0.335027
0.0280	0.000022
-0.0280	-0.000022
0.0300	0.670587
0.0300	0.329413
0.0300	0.000027
-0.0300	-0.000027
0.0320	0.676000
0.0320	0.324000
0.0320	0.000033
-0.0320	-0.000033
0.0340	0.681229
0.0340	0.318771
0.0340	0.000039
-0.0340	-0.000039
0.0360	0.686290
0.0360	0.313710
0.0360	0.000047
-0.0360	-0.000047
0.0380	0.691196
0.0380	0.308804
0.0380	0.000055
-0.0380	-0.000055
0.0400	0.695959
0.0400	0.304041
0.0400	0.000064
-0.0400	-0.000064
0.0420	0.700589
0.0420	0.299411
0.0420	0.000074
-0.0420	-0.000074
0.0440	0.705095
0.0440	0.294905
0.0440	0.000085
-0.0440	-0.000085
0.0460	0.709485
0.0460	0.290515
0.0460	0.000097
-0.0460	-0.000097
0.0480	0.713766
0.0480	0.286234
0.0480	0.000111
-0.0480	-0.000111
0.0500	0.717945
0.0500	0.282055
0.0500	0.000125
-0.0500	-0.000125
0.0520	0.722027
0.0520	0.277973
0.0520	0.000141
-0.0520	-0.000141
0.0540	0.726018
0.0540	0.273982
0.0540	0.000157
-0.0540	-0.000157
0.0560	0.729922
0.0560	0.270078
0.0560	0.000176
-0.0560	-0.000176
0.0580	0.733743
0.0580	0.266257
0.0580	0.000195
-0.0580	-0.000195
0.0600	0.737487
0.0600	0.262513
0.0600	0.000216
-0.0600	-0.000216
0.0620	0.741156
0.0620	0.258844
0.0620	0.000238
-0.0620	-0.000238
0.0640	0.744753
0.0640	0.255247
0.0640	0.000262
-0.0640	-0.000262
0.0660	0.748282
0.0660	0.251718
0.0660	0.000287
-0.0660	-0.000287
0.0680	0.751746
0.0680	0.248254
0.0680	0.000314
-0.0680	-0.000314
0.0700	0.755147
0.0700	0.244853
0.0700	0.000343
-0.0700	-0.000343
0.0720	0.758488
0.0720	0.241512
0.0720	0.000373
-0.0720	-0.000373
0.0740	0.761771
0.0740	0.238229
0.0740	0.000405
-0.0740	-0.000405
0.0760	0.764998
0.0760	0.235002
0.0760	0.000439
-0.0760	-0.000439
0.0780	0.768172
0.0780	0.231828
0.0780	0.000475
-0.0780	-0.000475
0.0800	0.771293
0.0800	0.228707
0.0800	0.000512
-0.0800	-0.000512
0.0820	0.774365
0.0820	0.225635
0.0820	0.000551
