0.0000000000000000	0.0000000000000000
0.0000226757369615	16692218.0000000000000000
0.0000453514739229	16438947.0000000000000000
0.0000680272108844	16022536.0000000000000000
0.0000907029478458	15451422.0000000000000000
0.0001133786848073	14737181.0000000000000000
0.0001360544217687	13894285.0000000000000000
0.0001587301587302	12939816.0000000000000000
0.0001814058956916	11893117.0000000000000000
0.0002040816326531	10775398.0000000000000000
0.0002267573696145	9609312.0000000000000000
0.0002494331065760	8418487.0000000000000000
0.0002721088435374	7227057.0000000000000000
0.0002947845804989	6059166.0000000000000000
0.0003174603174603	4938482.0000000000000000
0.0003401360544218	3887714.0000000000000000
0.0003628117913832	2928157.0000000000000000
0.0003854875283447	2079257.0000000000000000
0.0004081632653061	1358215.0000000000000000
0.0004308390022676	779646.0000000000000000
0.0004535147392290	355272.0000000000000000
0.0004761904761905	93694.0000000000000000
0.0004988662131519	213.0000000000000000
0.0005215419501134	76723.0000000000000000
0.0005442176870748	321674.0000000000000000
0.0005668934240363	730102.0000000000000000
0.0005895691609977	1293730.0000000000000000
0.0006122448979592	2001136.0000000000000000
0.0006349206349206	2837985.0000000000000000
0.0006575963718821	3787317.0000000000000000
0.0006802721088435	4829895.0000000000000000
0.0007029478458050	5944590.0000000000000000
0.0007256235827664	7108813.0000000000000000
0.0007482993197279	8298972.0000000000000000
0.0007709750566893	9490947.0000000000000000
0.0007936507936508	10660583.0000000000000000
0.0008163265306122	11784177.0000000000000000
0.0008390022675737	12838960.0000000000000000
0.0008616780045351	13803556.0000000000000000
0.0008843537414966	14658418.0000000000000000
0.0009070294784580	15386222.0000000000000000
0.0009297052154195	15972219.0000000000000000
0.0009523809523810	16404534.0000000000000000
0.0009750566893424	16674405.0000000000000000
0.0009977324263039	16776365.0000000000000000
0.0010204081632653	16708346.0000000000000000
0.0010430839002268	16471727.0000000000000000
0.0010657596371882	16071303.0000000000000000
0.0010884353741497	15515189.0000000000000000
0.0011111111111111	14814655.0000000000000000
0.0011337868480726	13983896.0000000000000000
0.0011564625850340	13039748.0000000000000000
0.0011791383219955	12001345.0000000000000000
0.0012018140589569	10889730.0000000000000000
0.0012244897959184	9727429.0000000000000000
0.0012471655328798	8537997.0000000000000000
0.0012698412698413	7345537.0000000000000000
0.0012925170068027	6174216.0000000000000000
0.0013151927437642	5047769.0000000000000000
0.0013378684807256	3989025.0000000000000000
0.0013605442176871	3019438.0000000000000000
0.0013832199546485	2158658.0000000000000000
0.0014058956916100	1424128.0000000000000000
0.0014285714285714	830733.0000000000000000
0.0014512471655329	390500.0000000000000000
0.0014739229024943	112348.0000000000000000
0.0014965986394558	1916.0000000000000000
0.0015192743764172	61440.0000000000000000
0.0015419501133787	289714.0000000000000000
0.0015646258503401	682114.0000000000000000
